taxon_id	ab_id	original_name	algae	ab_empire	ab_kingdom	ab_phylum	ab_class	ab_subclass	ab_order	ab_family	link	world_distribution_summary
608495	27543	Microspora tumidula Hazen, 1902	Y	Eukaryota	Plantae	Chlorophyta	Chlorophyceae		Sphaeropleales	Microsporaceae	https://www.algaebase.org/search/species/detail/?species_id=27543	ATC ATL EUR NAM SAM MID SWS ASI AUS 
608497	27545	Bulbochaete crassiuscula Nordstedt ex Hirn, 1900	Y	Eukaryota	Plantae	Chlorophyta	Chlorophyceae		Oedogoniales	Oedogoniaceae	https://www.algaebase.org/search/species/detail/?species_id=27545	EUR NAM SWS ASI AUS 
608498	27546	Bulbochaete crenulata Pringsheim ex Hirn, 1900	Y	Eukaryota	Plantae	Chlorophyta	Chlorophyceae		Oedogoniales	Oedogoniaceae	https://www.algaebase.org/search/species/detail/?species_id=27546	EUR NAM SAM AUS 
608500	27548	Bulbochaete elatior Pringsheim ex Hirn, 1900	Y	Eukaryota	Plantae	Chlorophyta	Chlorophyceae		Oedogoniales	Oedogoniaceae	https://www.algaebase.org/search/species/detail/?species_id=27548	EUR NAM SAM MID SWS AUS 
608501	27549	Bulbochaete gigantea Pringsheim ex Hirn, 1900	Y	Eukaryota	Plantae	Chlorophyta	Chlorophyceae		Oedogoniales	Oedogoniaceae	https://www.algaebase.org/search/species/detail/?species_id=27549	EUR NAM SWS AUS 
608502	27550	Bulbochaete insignis Pringsheim ex Hirn, 1900	Y	Eukaryota	Plantae	Chlorophyta	Chlorophyceae		Oedogoniales	Oedogoniaceae	https://www.algaebase.org/search/species/detail/?species_id=27550	EUR NAM MID SWS ASI SOA AUS 
608503	27551	Bulbochaete minor A.Braun ex Hirn, 1900	Y	Eukaryota	Plantae	Chlorophyta	Chlorophyceae		Oedogoniales	Oedogoniaceae	https://www.algaebase.org/search/species/detail/?species_id=27551	EUR NAM MID SWS AUS 
608504	27552	Bulbochaete monile Wittrock & P.Lundell ex Hirn, 1900	Y	Eukaryota	Plantae	Chlorophyta	Chlorophyceae		Oedogoniales	Oedogoniaceae	https://www.algaebase.org/search/species/detail/?species_id=27552	EUR ASI AUS 
608505	27553	Bulbochaete pygmaea Pringsheim ex Hirn, 1900	Y	Eukaryota	Plantae	Chlorophyta	Chlorophyceae		Oedogoniales	Oedogoniaceae	https://www.algaebase.org/search/species/detail/?species_id=27553	EUR NAM AFR SWS ASI AUS 
608506	27554	Bulbochaete rhadinospora Wittrock ex Hirn, 1900	Y	Eukaryota	Plantae	Chlorophyta	Chlorophyceae		Oedogoniales	Oedogoniaceae	https://www.algaebase.org/search/species/detail/?species_id=27554	EUR SWS AUS 
608507	27555	Bulbochaete setigera C.Agardh ex Hirn, 1900	Y	Eukaryota	Plantae	Chlorophyta	Chlorophyceae		Oedogoniales	Oedogoniaceae	https://www.algaebase.org/search/species/detail/?species_id=27555	EUR NAM SAM ASI AUS 
608509	27559	Bulbochaete varians Wittrock ex Hirn, 1900	Y	Eukaryota	Plantae	Chlorophyta	Chlorophyceae		Oedogoniales	Oedogoniaceae	https://www.algaebase.org/search/species/detail/?species_id=27559	EUR NAM SAM AFR MID SWS ASI 
608511	27562	Oedogonium acrosporum De Bary ex Hirn, 1900	Y	Eukaryota	Plantae	Chlorophyta	Chlorophyceae		Oedogoniales	Oedogoniaceae	https://www.algaebase.org/search/species/detail/?species_id=27562	EUR NAM AFR ASI AUS 
608515	27570	Oedogonium areschougii Wittrock ex Hirn, 1900	Y	Eukaryota	Plantae	Chlorophyta	Chlorophyceae		Oedogoniales	Oedogoniaceae	https://www.algaebase.org/search/species/detail/?species_id=27570	EUR NAM SAM SWS AUS 
608518	27573	Oedogonium borisianum Wittrock ex Hirn, 1900	Y	Eukaryota	Plantae	Chlorophyta	Chlorophyceae		Oedogoniales	Oedogoniaceae	https://www.algaebase.org/search/species/detail/?species_id=27573	EUR NAM SAM SWS ASI AUS 
608524	27580	Oedogonium capillare Kützing ex Hirn, 1900	Y	Eukaryota	Plantae	Chlorophyta	Chlorophyceae		Oedogoniales	Oedogoniaceae	https://www.algaebase.org/search/species/detail/?species_id=27580	ATC ATL EUR NAM SAM MID SWS ASI SOA AUS 
608525	27581	Oedogonium capilliforme Kützing ex Hirn, 1900	Y	Eukaryota	Plantae	Chlorophyta	Chlorophyceae		Oedogoniales	Oedogoniaceae	https://www.algaebase.org/search/species/detail/?species_id=27581	EUR NAM SAM SWS ASI AUS 
608526	27582	Oedogonium cardiacum Wittrock ex Hirn, 1900	Y	Eukaryota	Plantae	Chlorophyta	Chlorophyceae		Oedogoniales	Oedogoniaceae	https://www.algaebase.org/search/species/detail/?species_id=27582	EUR NAM SAM MID SWS ASI AUS 
608528	27584	Oedogonium crassiusculum Wittrock ex Hirn, 1900	Y	Eukaryota	Plantae	Chlorophyta	Chlorophyceae		Oedogoniales	Oedogoniaceae	https://www.algaebase.org/search/species/detail/?species_id=27584	EUR NAM SWS AUS 
608529	27585	Oedogonium crassum Wittrock ex Hirn, 1900	Y	Eukaryota	Plantae	Chlorophyta	Chlorophyceae		Oedogoniales	Oedogoniaceae	https://www.algaebase.org/search/species/detail/?species_id=27585	EUR NAM SAM MID SWS ASI AUS 
608530	27586	Oedogonium crispum Wittrock ex Hirn, 1900	Y	Eukaryota	Plantae	Chlorophyta	Chlorophyceae		Oedogoniales	Oedogoniaceae	https://www.algaebase.org/search/species/detail/?species_id=27586	EUR NAM SAM MID SWS ASI SOA AUS 
608532	27588	Oedogonium cryptoporum Wittrock ex Hirn, 1900	Y	Eukaryota	Plantae	Chlorophyta	Chlorophyceae		Oedogoniales	Oedogoniaceae	https://www.algaebase.org/search/species/detail/?species_id=27588	EUR NAM MID SWS ASI AUS 
608533	27590	Oedogonium cyathigerum Wittrock ex Hirn, 1900	Y	Eukaryota	Plantae	Chlorophyta	Chlorophyceae		Oedogoniales	Oedogoniaceae	https://www.algaebase.org/search/species/detail/?species_id=27590	EUR NAM AFR SWS AUS 
608535	27592	Oedogonium echinospermum A.Braun ex Hirn, 1900	Y	Eukaryota	Plantae	Chlorophyta	Chlorophyceae		Oedogoniales	Oedogoniaceae	https://www.algaebase.org/search/species/detail/?species_id=27592	EUR NAM SAM MID AUS 
608537	27594	Oedogonium excisum Wittrock & P.Lundell ex Hirn, 1900	Y	Eukaryota	Plantae	Chlorophyta	Chlorophyceae		Oedogoniales	Oedogoniaceae	https://www.algaebase.org/search/species/detail/?species_id=27594	EUR AUS 
608538	27595	Oedogonium flavescens Wittrock ex Hirn, 1900	Y	Eukaryota	Plantae	Chlorophyta	Chlorophyceae		Oedogoniales	Oedogoniaceae	https://www.algaebase.org/search/species/detail/?species_id=27595	EUR SAM SWS AUS 
608539	27596	Oedogonium fragile Wittrock ex Hirn, 1900	Y	Eukaryota	Plantae	Chlorophyta	Chlorophyceae		Oedogoniales	Oedogoniaceae	https://www.algaebase.org/search/species/detail/?species_id=27596	EUR NAM SAM SWS ASI AUS 
608542	27599	Oedogonium grande Kützing ex Hirn, 1900	Y	Eukaryota	Plantae	Chlorophyta	Chlorophyceae		Oedogoniales	Oedogoniaceae	https://www.algaebase.org/search/species/detail/?species_id=27599	EUR NAM SWS AUS 
608548	27606	Oedogonium intermedium Wittrock ex Hirn, 1900	Y	Eukaryota	Plantae	Chlorophyta	Chlorophyceae		Oedogoniales	Oedogoniaceae	https://www.algaebase.org/search/species/detail/?species_id=27606	EUR NAM MID SWS ASI AUS 
608549	27607	Oedogonium itzigsohnii De Bary ex Hirn, 1900	Y	Eukaryota	Plantae	Chlorophyta	Chlorophyceae		Oedogoniales	Oedogoniaceae	https://www.algaebase.org/search/species/detail/?species_id=27607	EUR NAM AUS 
608552	27613	Oedogonium nodulosum Wittrock ex Hirn, 1900	Y	Eukaryota	Plantae	Chlorophyta	Chlorophyceae		Oedogoniales	Oedogoniaceae	https://www.algaebase.org/search/species/detail/?species_id=27613	EUR NAM SAM SWS ASI AUS 
608553	27614	Oedogonium oblongum Wittrock ex Hirn, 1900	Y	Eukaryota	Plantae	Chlorophyta	Chlorophyceae		Oedogoniales	Oedogoniaceae	https://www.algaebase.org/search/species/detail/?species_id=27614	EUR NAM SWS ASI AUS 
608554	27615	Oedogonium oelandicum Wittrock ex Hirn, 1900	Y	Eukaryota	Plantae	Chlorophyta	Chlorophyceae		Oedogoniales	Oedogoniaceae	https://www.algaebase.org/search/species/detail/?species_id=27615	EUR NAM SWS AUS 
608556	27618	Oedogonium plagiostomum Wittrock ex Hirn, 1900	Y	Eukaryota	Plantae	Chlorophyta	Chlorophyceae		Oedogoniales	Oedogoniaceae	https://www.algaebase.org/search/species/detail/?species_id=27618	EUR NAM SWS ASI AUS 
608558	27621	Oedogonium pringsheimii C.E.Cramer ex Hirn, 1900	Y	Eukaryota	Plantae	Chlorophyta	Chlorophyceae		Oedogoniales	Oedogoniaceae	https://www.algaebase.org/search/species/detail/?species_id=27621	EUR NAM SAM AFR SWS ASI SOA AUS 
608562	27625	Oedogonium pusillum Kirchner ex Hirn, 1900	Y	Eukaryota	Plantae	Chlorophyta	Chlorophyceae		Oedogoniales	Oedogoniaceae	https://www.algaebase.org/search/species/detail/?species_id=27625	EUR NAM SAM AFR SWS ASI SOA AUS 
608564	27627	Oedogonium rothii Pringsheim ex Hirn, 1900	Y	Eukaryota	Plantae	Chlorophyta	Chlorophyceae		Oedogoniales	Oedogoniaceae	https://www.algaebase.org/search/species/detail/?species_id=27627	EUR NAM MID AUS 
608565	27628	Oedogonium sexangulare Cleve ex Hirn, 1900	Y	Eukaryota	Plantae	Chlorophyta	Chlorophyceae		Oedogoniales	Oedogoniaceae	https://www.algaebase.org/search/species/detail/?species_id=27628	EUR NAM SWS ASI AUS 
608569	27637	Oedogonium suecicum Wittrock ex Hirn, 1900	Y	Eukaryota	Plantae	Chlorophyta	Chlorophyceae		Oedogoniales	Oedogoniaceae	https://www.algaebase.org/search/species/detail/?species_id=27637	EUR NAM SWS ASI AUS 
608573	27643	Oedogonium undulatum A.Braun ex Hirn, 1900	Y	Eukaryota	Plantae	Chlorophyta	Chlorophyceae		Oedogoniales	Oedogoniaceae	https://www.algaebase.org/search/species/detail/?species_id=27643	EUR NAM SAM AFR MID SWS ASI AUS 
608576	27649	Oedogonium wolleanum Wittrock ex Hirn, 1900	Y	Eukaryota	Plantae	Chlorophyta	Chlorophyceae		Oedogoniales	Oedogoniaceae	https://www.algaebase.org/search/species/detail/?species_id=27649	EUR NAM SWS ASI AUS 
608578	27659	Ankistrodesmus fusiformis Corda, 1838	Y	Eukaryota	Plantae	Chlorophyta	Chlorophyceae		Sphaeropleales	Selenastraceae	https://www.algaebase.org/search/species/detail/?species_id=27659	EUR NAM CAR SAM MID ASI SOA AUS 
608582	27677	Chlorolobion braunii (Nägeli) Komárek, 1979	Y	Eukaryota	Plantae	Chlorophyta	Chlorophyceae		Sphaeropleales	Selenastraceae	https://www.algaebase.org/search/species/detail/?species_id=27677	EUR NAM CAR SAM AFR MID ASI SOA AUS 
608584	27683	Eremosphaera viridis De Bary, 1858	Y	Eukaryota	Plantae	Chlorophyta	Trebouxiophyceae		Chlorellales	Oocystaceae	https://www.algaebase.org/search/species/detail/?species_id=27683	EUR NAM SAM AFR MID SWS ASI AUS 
608589	27703	Lagerheimia chodatii C.Bernard, 1908	Y	Eukaryota	Plantae	Chlorophyta	Trebouxiophyceae		Chlorellales	Oocystaceae	https://www.algaebase.org/search/species/detail/?species_id=27703	EUR SAM AFR MID SWS ASI AUS 
608598	27731	Nephrocytium lunatum West, 1892	Y	Eukaryota	Plantae	Chlorophyta	Chlorophyceae		Sphaeropleales	Nephrocytiaceae	https://www.algaebase.org/search/species/detail/?species_id=27731	EUR NAM CAR SAM AFR MID SWS ASI AUS 
608599	27738	Oocystis asymmetrica West & G.S.West, 1894	Y	Eukaryota	Plantae	Chlorophyta	Trebouxiophyceae		Chlorellales	Oocystaceae	https://www.algaebase.org/search/species/detail/?species_id=27738	EUR AUS 
608602	27752	Oocystis naegelii A.Braun, 1855	Y	Eukaryota	Plantae	Chlorophyta	Trebouxiophyceae		Chlorellales	Oocystaceae	https://www.algaebase.org/search/species/detail/?species_id=27752	ATC ATL EUR NAM SAM AFR MID SWS ASI PIS AUS 
608604	27759	Oocystis novaesemliae Wille, 1879	Y	Eukaryota	Plantae	Chlorophyta	Trebouxiophyceae		Chlorellales	Oocystaceae	https://www.algaebase.org/search/species/detail/?species_id=27759	EUR NAM SAM MID SWS ASI AUS 
608625	27815	Protosiphon botryoides (Kützing) Klebs, 1896	Y	Eukaryota	Plantae	Chlorophyta	Chlorophyceae		Chlamydomonadales	Protosiphonaceae	https://www.algaebase.org/search/species/detail/?species_id=27815	EUR NAM MID SWS ASI AUS 
608627	27820	Actinastrum aciculare Playfair, 1917	Y	Eukaryota	Plantae	Chlorophyta	Trebouxiophyceae		Chlorellales	Chlorellaceae	https://www.algaebase.org/search/species/detail/?species_id=27820	EUR CAR SAM AFR MID ASI SOA AUS 
608635	27888	Scenedesmus obtusus Meyen, 1829	Y	Eukaryota	Plantae	Chlorophyta	Chlorophyceae		Sphaeropleales	Scenedesmaceae	https://www.algaebase.org/search/species/detail/?species_id=27888	ATC ATL EUR NAM CAR SAM AFR MID ASI AUS 
608639	27904	Tetradesmus wisconsinensis G.M.Smith, 1913	Y	Eukaryota	Plantae	Chlorophyta	Chlorophyceae		Sphaeropleales	Scenedesmaceae	https://www.algaebase.org/search/species/detail/?species_id=27904	EUR NAM CAR SAM MID ASI AUS 
608640	27905	Tetrallantos lagerheimii Teiling, 1916	Y	Eukaryota	Plantae	Chlorophyta	Chlorophyceae		Sphaeropleales	Scenedesmaceae	https://www.algaebase.org/search/species/detail/?species_id=27905	EUR NAM SAM AFR MID SWS ASI SOA AUS 
608641	27906	Tetrastrum elegans Playfair, 1917	Y	Eukaryota	Plantae	Chlorophyta	Chlorophyceae		Sphaeropleales	Scenedesmaceae	https://www.algaebase.org/search/species/detail/?species_id=27906	EUR NAM CAR SAM AFR MID SWS ASI AUS 
608644	27914	Apiocystis brauniana Nägeli, 1849	Y	Eukaryota	Plantae	Chlorophyta	Chlorophyceae		Chlamydomonadales	Tetrasporaceae	https://www.algaebase.org/search/species/detail/?species_id=27914	ATC ATL EUR NAM SAM ASI SOA AUS 
608647	27920	Tetraspora lemmermannii Fott, 1972	Y	Eukaryota	Plantae	Chlorophyta	Chlorophyceae		Chlamydomonadales	Tetrasporaceae	https://www.algaebase.org/search/species/detail/?species_id=27920	EUR AUS 
608648	27921	Tetraspora lubrica (Roth) C.Agardh, 1824	Y	Eukaryota	Plantae	Chlorophyta	Chlorophyceae		Chlamydomonadales	Tetrasporaceae	https://www.algaebase.org/search/species/detail/?species_id=27921	EUR NAM SAM MID SWS ASI AUS 
608649	27922	Binuclearia tectorum (Kützing) Beger ex Wichmann, 1937	Y	Eukaryota	Plantae	Chlorophyta	Ulvophyceae		Ulotrichales	Binucleariaceae	https://www.algaebase.org/search/species/detail/?species_id=27922	EUR NAM SAM MID SWS ASI SOA PIS AUS 
608656	27955	Volvox globator Linnaeus, 1758	Y	Eukaryota	Plantae	Chlorophyta	Chlorophyceae		Chlamydomonadales	Volvocaceae	https://www.algaebase.org/search/species/detail/?species_id=27955	ATC ATL EUR NAM SAM AFR MID SWS ASI AUS 
608657	27959	Volvox tertius Art.Meyer, 1896	Y	Eukaryota	Plantae	Chlorophyta	Chlorophyceae		Chlamydomonadales	Volvocaceae	https://www.algaebase.org/search/species/detail/?species_id=27959	EUR NAM SAM AFR MID SWS ASI AUS 
608660	28000	Chaetosphaeridium globosum (Nordstedt) Klebahn, 1893	Y	Eukaryota	Plantae	Charophyta	Coleochaetophyceae		Chaetosphaeridiales	Chaetosphaeridiaceae	https://www.algaebase.org/search/species/detail/?species_id=28000	EUR NAM SAM AFR INO MID SWS ASI SOA PIS AUS 
608662	28003	Chaetosphaeridium pringsheimii Klebahn, 1892	Y	Eukaryota	Plantae	Charophyta	Coleochaetophyceae		Chaetosphaeridiales	Chaetosphaeridiaceae	https://www.algaebase.org/search/species/detail/?species_id=28003	EUR NAM SAM MID SWS ASI 
608665	28007	Coleochaete divergens Pringsheim, 1860	Y	Eukaryota	Plantae	Charophyta	Coleochaetophyceae		Coleochaetales	Coleochaetaceae	https://www.algaebase.org/search/species/detail/?species_id=28007	EUR NAM MID SWS ASI AUS 
608666	28010	Coleochaete nitellarum Jost, 1895	Y	Eukaryota	Plantae	Charophyta	Coleochaetophyceae		Coleochaetales	Coleochaetaceae	https://www.algaebase.org/search/species/detail/?species_id=28010	EUR NAM SAM MID SWS ASI AUS 
608667	28011	Coleochaete orbicularis Pringsheim, 1860	Y	Eukaryota	Plantae	Charophyta	Coleochaetophyceae		Coleochaetales	Coleochaetaceae	https://www.algaebase.org/search/species/detail/?species_id=28011	EUR NAM SAM AFR INO MID SWS ASI PIS AUS 
608668	28012	Coleochaete pulvinata A.Braun, 1849	Y	Eukaryota	Plantae	Charophyta	Coleochaetophyceae		Coleochaetales	Coleochaetaceae	https://www.algaebase.org/search/species/detail/?species_id=28012	EUR NAM CAR SAM AFR MID SWS ASI AUS 
608669	28014	Coleochaete scutata Brébisson, 1844	Y	Eukaryota	Plantae	Charophyta	Coleochaetophyceae		Coleochaetales	Coleochaetaceae	https://www.algaebase.org/search/species/detail/?species_id=28014	ATC ATL EUR NAM SAM AFR INO MID SWS ASI SOA AUS SUB 
608678	28034	Geminella interrupta Turpin, 1828	Y	Eukaryota	Plantae	Chlorophyta	Trebouxiophyceae		Chlorellales	Chlorellaceae	https://www.algaebase.org/search/species/detail/?species_id=28034	EUR NAM SAM MID SWS ASI AUS 
608679	28037	Geminella mutabilis (Brébisson) Wille, 1909	Y	Eukaryota	Plantae	Chlorophyta	Trebouxiophyceae		Chlorellales	Chlorellaceae	https://www.algaebase.org/search/species/detail/?species_id=28037	EUR NAM SAM MID SWS ASI AUS 
608686	28048	Trentepohlia aurea (Linnaeus) C.Martius, 1817	Y	Eukaryota	Plantae	Chlorophyta	Ulvophyceae		Trentepohliales	Trentepohliaceae	https://www.algaebase.org/search/species/detail/?species_id=28048	ATC ATL EUR NAM CAR SAM AFR INO MID SWS ASI SOA PIS AUS 
608690	28058	Trentepohlia odorata (F.H.Wiggers) Wittrock, 1880	Y	Eukaryota	Plantae	Chlorophyta	Ulvophyceae		Trentepohliales	Trentepohliaceae	https://www.algaebase.org/search/species/detail/?species_id=28058	EUR SWS ASI SOA AUS 
608697	28073	Ulothrix moniliformis (Kützing) Kützing, 1849	Y	Eukaryota	Plantae	Chlorophyta	Ulvophyceae		Ulotrichales	Ulotrichaceae	https://www.algaebase.org/search/species/detail/?species_id=28073	ATC ATL EUR NAM SAM MID SWS ASI AUS 
608724	28156	Closterium ceratium Perty, 1852	Y	Eukaryota	Plantae	Charophyta	Zygnematophyceae	Zygnematophycidae	Desmidiales	Closteriaceae	https://www.algaebase.org/search/species/detail/?species_id=28156	ATC ATL EUR NAM AFR ASI AUS 
608726	28161	Closterium cornu Ehrenberg ex Ralfs, 1848	Y	Eukaryota	Plantae	Charophyta	Zygnematophyceae	Zygnematophycidae	Desmidiales	Closteriaceae	https://www.algaebase.org/search/species/detail/?species_id=28161	ATC ATL EUR NAM SAM AFR MID SWS ASI SOA AUS 
608727	28163	Closterium costatum Corda ex Ralfs, 1848	Y	Eukaryota	Plantae	Charophyta	Zygnematophyceae	Zygnematophycidae	Desmidiales	Closteriaceae	https://www.algaebase.org/search/species/detail/?species_id=28163	ATC ATL EUR NAM CAR SAM AFR MID SWS ASI AUS 
608732	28190	Closterium idiosporum West & G.S.West, 1900	Y	Eukaryota	Plantae	Charophyta	Zygnematophyceae	Zygnematophycidae	Desmidiales	Closteriaceae	https://www.algaebase.org/search/species/detail/?species_id=28190	EUR NAM SAM AFR SWS ASI SOA AUS 
608735	28196	Closterium jenneri Ralfs, 1848	Y	Eukaryota	Plantae	Charophyta	Zygnematophyceae	Zygnematophycidae	Desmidiales	Closteriaceae	https://www.algaebase.org/search/species/detail/?species_id=28196	ATC ATL EUR NAM SAM AFR MID SWS ASI SOA AUS 
608737	28205	Closterium lanceolatum Kützing ex Ralfs, 1848	Y	Eukaryota	Plantae	Charophyta	Zygnematophyceae	Zygnematophycidae	Desmidiales	Closteriaceae	https://www.algaebase.org/search/species/detail/?species_id=28205	EUR NAM CAR SAM AFR MID SWS ASI SOA AUS 
608738	28207	Closterium leibleinii Kützing ex Ralfs, 1848	Y	Eukaryota	Plantae	Charophyta	Zygnematophyceae	Zygnematophycidae	Desmidiales	Closteriaceae	https://www.algaebase.org/search/species/detail/?species_id=28207	ATC ATL EUR NAM SAM AFR MID SWS ASI SOA AUS 
608739	28212	Closterium lineatum Ehrenberg ex Ralfs, 1848	Y	Eukaryota	Plantae	Charophyta	Zygnematophyceae	Zygnematophycidae	Desmidiales	Closteriaceae	https://www.algaebase.org/search/species/detail/?species_id=28212	ATC ATL EUR NAM SAM AFR MID SWS ASI SOA AUS 
608740	28214	Closterium lunula Ehrenberg & Hemprich ex Ralfs, 1848	Y	Eukaryota	Plantae	Charophyta	Zygnematophyceae	Zygnematophycidae	Desmidiales	Closteriaceae	https://www.algaebase.org/search/species/detail/?species_id=28214	ATC ATL EUR NAM SAM AFR MID SWS ASI AUS 
608748	28239	Closterium praelongum Brébisson, 1856	Y	Eukaryota	Plantae	Charophyta	Zygnematophyceae	Zygnematophycidae	Desmidiales	Closteriaceae	https://www.algaebase.org/search/species/detail/?species_id=28239	EUR NAM CAR SAM AFR MID SWS ASI SOA PIS AUS 
608750	28245	Closterium pygmaeum Gutwinski, 1890	Y	Eukaryota	Plantae	Charophyta	Zygnematophyceae	Zygnematophycidae	Desmidiales	Closteriaceae	https://www.algaebase.org/search/species/detail/?species_id=28245	EUR NAM SAM AFR AUS 
608751	28246	Closterium ralfsii Brébisson ex Ralfs, 1848	Y	Eukaryota	Plantae	Charophyta	Zygnematophyceae	Zygnematophycidae	Desmidiales	Closteriaceae	https://www.algaebase.org/search/species/detail/?species_id=28246	ATC ATL EUR NAM CAR SAM AFR MID SWS ASI AUS 
608756	28254	Closterium setaceum Ehrenberg ex Ralfs, 1848	Y	Eukaryota	Plantae	Charophyta	Zygnematophyceae	Zygnematophycidae	Desmidiales	Closteriaceae	https://www.algaebase.org/search/species/detail/?species_id=28254	EUR NAM CAR SAM AFR MID SWS ASI SOA PIS AUS 
608757	28264	Closterium striolatum Ehrenberg ex Ralfs, 1848	Y	Eukaryota	Plantae	Charophyta	Zygnematophyceae	Zygnematophycidae	Desmidiales	Closteriaceae	https://www.algaebase.org/search/species/detail/?species_id=28264	ATC ATL EUR NAM CAR SAM AFR MID SWS ASI SOA AUS 
